Date,state_0_prob,state_1_prob,state_2_prob,most_likely_state,entropy
2022-09-28,0.0002638386810799951,0.9997361611235955,1.953246486322348e-10,state_1,0.0024378847311536936
2022-09-29,0.0004147574419319925,0.9995852425485554,9.512816692198403e-12,state_1,0.0036447265959694826
2022-09-30,0.002081905120517346,0.9979180948715571,7.925120162169702e-12,state_1,0.014934401286870016
2022-10-03,0.0013341877657704628,0.9986658122342212,8.260718885627965e-15,state_1,0.010164863315971908
2022-10-04,0.010561154508468524,0.9894388454915312,3.9492040405398175e-19,state_1,0.05856448930130069
2022-10-05,0.0002901115751498553,0.9997098884233989,1.4514187015370964e-12,state_1,0.00265309937711255
2022-10-06,0.00022548034325512492,0.9997745196562932,4.5152802370836027e-13,state_1,0.0021188759633766338
2022-10-07,0.0031215357648822816,0.996878464235118,1.6372089808210138e-17,state_1,0.0211261413007749
2022-10-10,0.00012303555441796595,0.9998769644437907,1.7913208665923494e-12,state_1,0.0012307217068621172
2022-10-11,0.000141926366662833,0.9998580711094069,2.5239301084745498e-09,state_1,0.0013994650888200367
2022-10-12,3.420898350218677e-05,0.9999657736438047,1.7372693289968482e-08,state_1,0.0003863079313985371
2022-10-13,0.0017217224396935227,0.9982782775602933,1.349252956163249e-14,state_1,0.012678021493482659
2022-10-14,0.0007230257843522575,0.9992769742156372,1.0727760203727079e-14,state_1,0.005951734294570822
2022-10-17,0.0010247106450880382,0.9989752893549123,7.157506650119467e-17,state_1,0.00807762234884126
2022-10-18,0.0004002985510105393,0.9995997014489636,2.5916790794310292e-14,state_1,0.003531874040476344
2022-10-19,0.00021813506809226305,0.9997818649316307,2.7684522101658413e-13,state_1,0.0020570763123909574
2022-10-20,0.00035004989895121073,0.9996499501008878,1.6120007744934213e-13,state_1,0.0031354878927213506
2022-10-21,0.0035673321702256442,0.9964326678297745,3.0644612627720265e-17,state_1,0.023666221935940646
2022-10-24,0.0007941797088942555,0.9992058202910927,1.3128225606807194e-14,state_1,0.006462878489508237
2022-10-25,0.0012240646367818388,0.9987759353632175,9.382632944150884e-16,state_1,0.009431376415907406
2022-10-26,0.000774620355093225,0.9992253796448723,3.459960973544077e-14,state_1,0.00632303238428052
2022-10-27,0.00036137987319027627,0.9996386201260379,7.717789465646811e-13,state_1,0.0032254600006072186
2022-10-28,0.000777931063267512,0.9992220689367316,9.237325671733704e-16,state_1,0.006346737805219725
2022-10-31,0.00039964089139903715,0.9996003591066162,1.9849834419843047e-12,state_1,0.0035267287492877736
2022-11-01,0.00010395340369933985,0.9998960461653742,4.3092662754965596e-10,state_1,0.0010573734143364438
