discrete_state_0_prob,discrete_state_1_prob,discrete_state_2_prob
0.05784655269857479,0.8091814074473473,0.13297203985407788
0.07485183315369683,0.8570730776263591,0.06807508921994405
0.03825112392327666,0.8214571869979059,0.1402916890788174
0.05436733973445079,0.8740849876760578,0.07154767258949157
0.08656235676270915,0.8744428078940872,0.03899483534320368
0.030775124595361907,0.8488112670152157,0.12041360838942246
0.05799398624673933,0.8809209950972617,0.06108501865599882
0.07248943523071065,0.8922127720580186,0.03529779271127063
0.08599449631837387,0.8896921845176667,0.024313319163959318
0.09879452121861969,0.8814026791721772,0.01980279960920304
0.04279349505998807,0.8477756384036843,0.1094308665363277
0.07326979658171502,0.8708453699388805,0.05588483347940441
0.08762534620778174,0.87924443154632,0.033130222245898226
0.03130785692354829,0.8586780830405537,0.11001406003589809
0.014448296640095105,0.7050074442292725,0.2805442591306323
0.006871455122816436,0.4722097436623086,0.520918801214875
0.0033999592596120226,0.2532380136528352,0.7433620270875527
0.01811539779303463,0.4426828758572361,0.5392017263497292
0.005535459278570624,0.2866602274010503,0.7078043133203792
0.02157084405103168,0.48208633442801846,0.4963428215209499
0.01060652830732242,0.3662347648178012,0.6231587068748765
0.0036451038418745204,0.22544517817128815,0.7709097179868373
0.023668929976014448,0.40576080328821723,0.5705702667357683
0.010739475859144957,0.29976488513767957,0.6894956390031756
0.03792171368624731,0.49177103780169784,0.47030724851205497
0.08015081703392561,0.6537688052410784,0.2660803777249961
0.025283254539277836,0.45820883006752333,0.5165079153931987
0.011722102084047257,0.34597829878189257,0.6422995991340601
0.03084997708324945,0.5445880119767126,0.4245620109400381
0.06681332851976127,0.6992545887423285,0.2339320827379101
0.11059856664757231,0.773327199666527,0.11607423368590072
0.15861171043819344,0.7833810957290686,0.05800719383273788
0.20975139587828878,0.7573567311646836,0.03289187295702761
0.10436321286369456,0.7965879752798306,0.09904881185647475
0.1496734685125032,0.7997574590992181,0.0505690723882786
0.060495015781041286,0.7561878725081409,0.18331711171081777
0.07961933866150857,0.8275697023207181,0.09281095901777321
0.03972951579528352,0.7843877542566684,0.17588272994804807
0.05684657420243233,0.8540745121102925,0.08907891368727519
0.07226879851486162,0.8800105533979762,0.047720648087162115
0.10748768594123807,0.8636957964414099,0.02881651761735186
0.054473143603965185,0.8606860772178461,0.0848407791781889
0.08721997069313922,0.8679951935889271,0.044784835717933645
0.12532114972161856,0.8470963548060932,0.027582495472288148
0.06298417592177113,0.8527585805929304,0.0842572434852986
0.09784025263437648,0.8576955634722432,0.044464183893380305
0.13794487355528753,0.834612158045281,0.027442968399431462
